Date,Close,Open,High,Low,Vol.,Change %
"Nov 19, 2014",221.47,223.5,224.14,221.47,-,-1.08%
"Nov 20, 2014",220.21,223.93,223.93,220.2,-,-0.57%
"Nov 21, 2014",220.19,220.21,220.21,220.18,-,-0.01%
"Nov 24, 2014",220.18,220.19,220.42,218.97,-,-0.00%
"Nov 25, 2014",220.68,220.18,220.68,218.9,-,0.23%
"Nov 26, 2014",219.93,220.18,220.21,219.93,-,-0.34%
"Nov 27, 2014",219.05,219.93,219.93,219.05,-,-0.40%
"Nov 28, 2014",220.85,219.25,220.85,218.88,-,0.82%
"Dec 01, 2014",219.63,219.55,219.79,218.31,-,-0.55%
"Dec 02, 2014",219.22,218.74,221.02,218.74,-,-0.19%
"Dec 03, 2014",220.18,219.22,221.13,218.82,-,0.44%
"Dec 04, 2014",220.65,220.26,220.65,220.23,-,0.21%
"Dec 05, 2014",220.11,219.21,220.11,218.81,-,-0.24%
"Dec 08, 2014",219.64,218.38,219.65,218.35,-,-0.21%
"Dec 09, 2014",220.8,219.65,221.31,219.65,-,0.53%
"Dec 10, 2014",217.49,217.39,219.29,217.39,-,-1.50%
"Dec 11, 2014",216.79,217.74,217.74,216.78,-,-0.32%
"Dec 12, 2014",218.13,216.79,219.5,216.79,-,0.62%
"Dec 15, 2014",218.27,217.35,220.15,217.35,-,0.06%
"Dec 16, 2014",219.68,217.04,220.62,217.04,-,0.65%
"Dec 17, 2014",222.52,216.34,222.52,216.33,-,1.29%
"Dec 18, 2014",219.9,218.91,219.9,216.99,-,-1.18%
"Dec 19, 2014",219.17,219.67,220.22,218.92,-,-0.33%
"Dec 22, 2014",217.97,218.93,219.04,217.97,-,-0.55%
"Dec 23, 2014",223.86,217.97,223.86,217.04,-,2.70%
"Dec 29, 2014",216.79,222.67,222.67,216.79,-,-3.16%
"Dec 30, 2014",220.92,220.45,221.42,220.45,-,1.91%
"Dec 31, 2014",222.32,221.48,222.32,221.48,-,0.63%
"Jan 02, 2015",222.32,222.32,222.32,222.32,-,0.00%
"Jan 05, 2015",222.32,222.32,222.32,222.32,-,0.00%
"Jan 07, 2015",229.93,229.93,229.93,229.93,-,3.42%
"Jan 08, 2015",230.27,229.93,230.27,229.93,-,0.15%
"Jan 09, 2015",230.68,230.68,230.68,230.68,-,0.18%
"Jan 12, 2015",223,223.01,223.01,223,-,-3.33%
"Jan 13, 2015",221.02,222.69,222.69,221,-,-0.89%
"Jan 14, 2015",223.76,223.74,223.76,223.74,-,1.24%
"Jan 15, 2015",223.76,223.74,223.76,223.74,-,0.00%
"Jan 16, 2015",224.57,224.45,224.57,224.45,-,0.36%
"Jan 19, 2015",224.75,224.55,224.9,224.55,-,0.08%
"Jan 20, 2015",223.71,223.66,223.73,223.32,-,-0.46%
"Jan 21, 2015",222.53,223.79,223.81,222.53,-,-0.53%
"Jan 22, 2015",224.01,223.96,224.16,223.96,-,0.67%
"Jan 23, 2015",223.94,224.63,224.63,223.94,-,-0.03%
"Jan 26, 2015",224.77,224.03,224.77,224.03,-,0.37%
"Jan 27, 2015",226.23,224.77,227.22,224.76,-,0.65%
"Jan 28, 2015",225.95,226.23,226.23,225.95,-,-0.12%
"Jan 29, 2015",227.38,225.98,228.44,225.95,-,0.63%
"Jan 30, 2015",227.37,227.01,227.37,227.01,-,-0.00%
"Feb 02, 2015",227.37,227.37,227.37,227.37,-,0.00%
"Feb 03, 2015",227.35,227.35,227.35,227.35,-,-0.01%
"Feb 04, 2015",227.77,227.35,227.77,227.35,-,0.18%
"Feb 05, 2015",227.77,227.77,227.77,227.77,-,0.00%
"Feb 06, 2015",227.65,227.77,227.77,227.65,-,-0.05%
"Feb 09, 2015",227.77,227.77,227.77,227.77,-,0.05%
"Feb 10, 2015",230.66,230.66,230.66,230.66,-,1.27%
"Feb 11, 2015",237.02,230.66,237.02,230.66,-,2.76%
"Feb 12, 2015",232.13,233.48,235.13,232.13,-,-2.06%
"Feb 13, 2015",254.29,254.31,254.7,254.29,-,9.55%
"Feb 16, 2015",251.68,254.29,254.29,251.68,-,-1.03%
"Feb 17, 2015",251.55,251.68,251.77,251.55,-,-0.05%
"Feb 18, 2015",251.58,251.55,254.36,251.49,-,0.01%
"Feb 19, 2015",251.65,251.62,252.46,251.62,-,0.03%
"Feb 20, 2015",251.87,251.89,251.89,251.87,-,0.09%
"Feb 23, 2015",254.42,251.87,254.42,251.87,-,1.01%
"Feb 24, 2015",252.86,252.43,254.7,252.43,-,-0.61%
"Feb 25, 2015",252.78,252.36,252.78,252.36,-,-0.03%
"Feb 26, 2015",253.32,252.78,253.32,252.78,-,0.21%
"Feb 27, 2015",257.98,253.32,257.98,253.32,-,1.84%
"Mar 02, 2015",258.2,253.14,258.2,253.14,-,0.09%
"Mar 03, 2015",260.23,262.68,262.68,260.23,-,0.79%
"Mar 04, 2015",260.23,260.23,260.23,260.23,-,0.00%
"Mar 05, 2015",267.51,264.01,267.51,261.05,-,2.80%
"Mar 06, 2015",263.16,268.27,268.27,263.16,-,-1.63%
"Mar 09, 2015",239.72,240.14,240.56,239.72,-,-8.91%
"Mar 10, 2015",237.3,241.36,241.38,237.3,-,-1.01%
"Mar 11, 2015",237.3,237.3,237.3,237.3,-,0.00%
"Mar 12, 2015",237.66,237.66,237.66,237.66,-,0.15%
"Mar 13, 2015",238.09,237.66,238.09,237.66,-,0.18%
"Mar 16, 2015",238.09,238.09,238.09,238.09,-,0.00%
"Mar 17, 2015",238.9,238.89,238.9,238.89,-,0.34%
"Mar 18, 2015",243.41,238.9,243.41,238.9,-,1.89%
"Mar 19, 2015",243.04,243.41,243.41,243.04,-,-0.15%
"Mar 20, 2015",247.04,245.85,247.04,245.85,-,1.65%
"Mar 23, 2015",240.85,244.8,247.16,240.85,-,-2.51%
"Mar 24, 2015",240.84,240.85,245.57,240.84,-,-0.00%
"Mar 25, 2015",242.08,241.66,242.08,241.66,-,0.51%
"Mar 26, 2015",237.4,237.4,237.4,237.4,-,-1.93%
"Mar 27, 2015",237.4,237.4,237.4,237.4,-,0.00%
"Mar 30, 2015",239.82,237.38,239.82,237.38,-,1.02%
"Mar 31, 2015",241.25,239.83,241.25,239.46,-,0.60%
"Apr 01, 2015",245.97,245.97,245.97,245.97,-,1.96%
"Apr 02, 2015",249.79,249.79,249.79,249.79,-,1.55%
"Apr 07, 2015",251.99,249.75,252.41,249.75,-,0.88%
"Apr 08, 2015",251.52,251.82,251.99,251.52,-,-0.19%
"Apr 09, 2015",249.93,249.51,249.93,249.51,-,-0.63%
"Apr 10, 2015",250.75,249.93,250.75,249.93,-,0.33%
"Apr 13, 2015",248.49,246.67,253.21,246.67,-,-0.90%
"Apr 14, 2015",251.33,249.41,254.11,249.41,-,1.14%
"Apr 15, 2015",251.35,249.94,251.35,249.94,-,0.01%
"Apr 16, 2015",248.99,248.99,248.99,248.99,-,-0.94%
"Apr 17, 2015",248.99,248.99,248.99,248.99,-,0.00%
"Apr 20, 2015",249.04,248.99,249.04,248.99,-,0.02%
"Apr 21, 2015",249.48,249.48,249.48,249.48,-,0.18%
"Apr 22, 2015",246.94,249.89,249.89,246.94,-,-1.02%
"Apr 23, 2015",240.83,240.83,240.83,240.83,-,-2.47%
"Apr 24, 2015",240.78,240.78,240.78,240.78,-,-0.02%
"Apr 27, 2015",241.27,241.27,241.27,241.27,-,0.20%
"Apr 28, 2015",241.27,241.27,241.27,241.27,-,0.00%
"Apr 29, 2015",241.93,244.25,244.25,241.93,-,0.27%
"Apr 30, 2015",242.35,242.35,242.35,242.35,-,0.17%
"May 04, 2015",242.1,242.35,242.35,242.1,-,-0.10%
"May 05, 2015",244,244,244,244,-,0.78%
"May 06, 2015",242.1,242.1,242.1,242.1,-,-0.78%
"May 07, 2015",239.55,239.54,239.55,239.53,-,-1.05%
"May 11, 2015",240.86,240.84,240.86,240.84,-,0.55%
"May 12, 2015",240.86,240.86,240.86,240.86,-,0.00%
"May 13, 2015",244.48,245.14,245.14,240.84,-,1.50%
"May 14, 2015",238.46,238.46,238.46,238.46,-,-2.46%
"May 15, 2015",239.47,238.4,239.47,238.4,-,0.42%
"May 18, 2015",244,239.05,244,239.05,-,1.89%
"May 19, 2015",244.19,244.19,244.19,244.19,-,0.08%
"May 20, 2015",251.98,244.19,251.98,244.19,-,3.19%
"May 21, 2015",245.89,251.99,251.99,245.89,-,-2.42%
"May 22, 2015",245.88,245.88,245.88,245.88,-,-0.00%
"May 25, 2015",245.88,245.88,245.88,245.88,-,0.00%
"May 26, 2015",254.38,254.82,254.82,254.38,-,3.46%
"May 27, 2015",254.79,256.27,256.27,254.79,-,0.16%
"May 28, 2015",251.32,254.47,254.47,251.32,-,-1.36%
"May 29, 2015",251.34,251.32,251.34,251.32,-,0.01%
"Jun 01, 2015",251.34,251.34,251.34,251.34,-,0.00%
"Jun 02, 2015",250.35,251.34,251.34,250.34,-,-0.39%
"Jun 03, 2015",247.84,250.35,250.35,247.84,-,-1.00%
"Jun 04, 2015",247.86,247.86,247.86,247.86,-,0.01%
"Jun 05, 2015",248.89,247.86,250.15,247.86,-,0.42%
"Jun 08, 2015",250.15,250.15,250.15,250.15,-,0.51%
"Jun 09, 2015",249.09,250.32,250.32,249.09,-,-0.42%
"Jun 10, 2015",251.28,250.86,253.71,250.83,-,0.88%
"Jun 11, 2015",254.16,254.07,255.31,254.07,-,1.15%
"Jun 12, 2015",255.31,255.31,255.31,255.31,-,0.45%
"Jun 15, 2015",255.31,255.31,255.31,255.31,-,0.00%
"Jun 16, 2015",254.07,255.31,255.31,254.07,-,-0.49%
"Jun 17, 2015",255.37,255.37,255.37,255.37,-,0.51%
"Jun 18, 2015",258.7,258.7,258.7,258.7,-,1.30%
"Jun 19, 2015",256.62,256.62,256.62,256.62,-,-0.80%
"Jun 22, 2015",256.17,256.63,256.63,256.17,-,-0.18%
"Jun 23, 2015",260.41,256.17,260.43,256.15,-,1.66%
"Jun 24, 2015",259.67,261.85,261.85,259.67,-,-0.28%
"Jun 25, 2015",260.5,260.5,260.5,260.5,-,0.32%
"Jun 26, 2015",260.53,260.5,260.53,260.5,-,0.01%
"Jun 29, 2015",255.78,260.56,260.59,255.78,-,-1.82%
"Jun 30, 2015",255.78,255.78,255.78,255.78,-,0.00%
"Jul 01, 2015",260.54,255.8,260.54,253.94,-,1.86%
"Jul 02, 2015",259.82,261.73,261.73,259.82,-,-0.28%
"Jul 03, 2015",258.9,260.15,260.15,258.9,-,-0.35%
"Jul 06, 2015",258.9,258.9,258.9,258.9,-,0.00%
"Jul 07, 2015",258.9,258.9,258.9,258.9,-,0.00%
"Jul 08, 2015",257.89,258.91,261.1,257.89,-,-0.39%
"Jul 09, 2015",261.36,261.36,261.36,261.36,-,1.35%
"Jul 10, 2015",262.51,259.18,262.51,259.18,-,0.44%
"Jul 13, 2015",259.21,262.51,262.51,259.19,-,-1.26%
"Jul 14, 2015",257.12,259.21,259.21,255.53,-,-0.81%
"Jul 15, 2015",257.89,257.12,259.99,257.12,-,0.30%
"Jul 16, 2015",257.89,257.89,257.89,257.89,-,0.00%
"Jul 17, 2015",254.02,257.68,257.68,254.02,-,-1.50%
"Jul 20, 2015",255.53,254.02,255.53,251.88,-,0.59%
"Jul 21, 2015",252.67,255.53,255.53,252.67,-,-1.12%
"Jul 22, 2015",246.89,250.08,250.08,246.89,-,-2.29%
"Jul 23, 2015",246.89,246.89,246.89,246.89,-,0.00%
"Jul 24, 2015",252.63,246.89,252.63,246.89,-,2.32%
"Jul 27, 2015",252.63,252.63,252.63,252.63,-,0.00%
"Jul 28, 2015",251.79,252.63,252.63,251.79,-,-0.33%
"Jul 29, 2015",251.79,251.79,251.79,251.79,-,0.00%
"Jul 30, 2015",250.86,250.86,250.86,250.86,-,-0.37%
"Jul 31, 2015",246.1,250.86,250.86,246.1,-,-1.90%
"Aug 03, 2015",250.92,246.1,250.92,246.1,-,1.96%
"Aug 04, 2015",254.6,254.6,254.6,254.6,-,1.47%
"Aug 05, 2015",253.6,255.08,255.08,253.17,-,-0.39%
"Aug 06, 2015",253.6,253.6,253.6,253.6,-,0.00%
"Aug 07, 2015",254.49,253.6,254.49,253.6,-,0.35%
"Aug 10, 2015",256.9,256.9,256.9,256.9,-,0.95%
"Aug 11, 2015",260.91,257.38,260.91,256.9,-,1.56%
"Aug 12, 2015",262.59,260.91,262.59,260.91,-,0.64%
"Aug 13, 2015",258.66,259.14,259.14,258.66,-,-1.50%
"Aug 14, 2015",259.11,257.82,259.11,257.82,-,0.17%
"Aug 17, 2015",255.92,259.11,259.11,255.92,-,-1.23%
"Aug 18, 2015",260.76,256.4,260.76,254.96,-,1.89%
"Aug 19, 2015",258.67,261.25,261.25,258.67,-,-0.80%
"Aug 20, 2015",256.09,258.19,258.19,256.09,-,-1.00%
"Aug 21, 2015",256.57,256.57,256.57,256.09,-,0.19%
"Aug 24, 2015",256.57,256.57,256.57,256.57,-,0.00%
"Aug 25, 2015",254.15,256.57,256.57,254.15,-,-0.94%
"Aug 26, 2015",254.6,254.15,254.6,254.15,-,0.18%
"Aug 27, 2015",258.11,254.6,258.57,254.6,-,1.38%
"Aug 28, 2015",258.09,258.11,258.11,258.09,-,-0.01%
"Aug 31, 2015",254.57,258.09,258.09,254.57,-,-1.36%
"Sep 02, 2015",257.04,255.05,257.04,254.61,-,0.97%
"Sep 03, 2015",263.09,260.11,263.09,260.11,-,2.35%
"Sep 04, 2015",261.34,263.54,263.54,261.34,-,-0.67%
"Sep 07, 2015",261.36,261.36,261.36,261.36,-,0.01%
"Sep 08, 2015",259.47,259.5,259.5,259.47,-,-0.72%
"Sep 09, 2015",259.14,259.47,259.95,257.61,-,-0.13%
"Sep 10, 2015",259.14,259.14,259.14,259.14,-,0.00%
"Sep 11, 2015",265.82,263.99,265.82,263.99,-,2.58%
"Sep 14, 2015",266.27,265.78,266.27,265.78,-,0.17%
"Sep 16, 2015",264.47,266.27,266.27,264.47,-,-0.68%
"Sep 17, 2015",264.71,264.22,264.71,264.22,-,0.09%
"Sep 18, 2015",266.56,265.2,266.56,265.2,-,0.70%
"Sep 21, 2015",267.86,267.86,267.86,267.86,-,0.49%
"Sep 22, 2015",267.84,268.33,268.33,267.84,-,-0.01%
"Sep 23, 2015",269.67,269.84,270.33,269.43,-,0.68%
"Sep 24, 2015",271.48,270.16,271.48,270.16,-,0.67%
"Sep 25, 2015",269.33,268.85,269.33,268.85,-,-0.79%
"Sep 28, 2015",270.77,269.33,270.77,269.33,-,0.53%
"Sep 29, 2015",268.87,269.36,269.36,268.87,-,-0.70%
"Sep 30, 2015",268.87,269.36,269.36,268.87,-,0.00%
"Oct 01, 2015",277.68,276.9,277.68,276.41,-,3.28%
"Oct 02, 2015",277.07,277.69,280.23,277.07,-,-0.22%
"Oct 05, 2015",281.26,276.46,281.26,276.46,-,1.51%
"Oct 06, 2015",277.47,280.6,280.6,276.3,-,-1.35%
"Oct 07, 2015",274.01,274.01,274.01,274.01,-,-1.25%
"Oct 08, 2015",274.94,275.34,275.34,274.94,-,0.34%
"Oct 09, 2015",275.54,274.94,281.23,274.94,-,0.22%
"Oct 12, 2015",275.54,275.05,275.54,275.05,-,0.00%
"Oct 13, 2015",275.54,275.54,275.54,275.54,-,0.00%
"Oct 14, 2015",278,276.05,278,276.05,-,0.89%
"Oct 15, 2015",277.49,277.98,277.98,277.49,-,-0.18%
"Oct 16, 2015",282.83,279.67,282.83,279.67,-,1.92%
"Oct 19, 2015",283.32,282.83,283.32,282.83,-,0.17%
"Oct 20, 2015",282.85,282.53,291.81,278.08,-,-0.17%
"Oct 21, 2015",286.39,285.1,286.39,282.97,-,1.25%
"Oct 22, 2015",290.48,287.39,290.48,287.19,-,1.43%
"Oct 23, 2015",283.74,289.79,289.79,283.26,-,-2.32%
"Oct 26, 2015",284.54,284.23,284.54,283.69,-,0.28%
"Oct 27, 2015",284.66,284.54,284.66,284.12,-,0.04%
"Oct 28, 2015",284.21,284.66,284.66,283.76,-,-0.16%
"Oct 29, 2015",284.21,284.21,284.21,284.21,-,0.00%
"Oct 30, 2015",288.43,286.25,288.43,286.25,-,1.48%
"Nov 02, 2015",291.03,289.33,291.03,288.62,-,0.90%
"Nov 03, 2015",289.27,291.03,291.03,289.27,-,-0.60%
"Nov 04, 2015",286.59,289.27,289.27,286.59,-,-0.93%
"Nov 05, 2015",289.26,286.59,289.26,286.59,-,0.93%
"Nov 06, 2015",289.26,289.26,289.26,289.26,-,0.00%
"Nov 09, 2015",300.6,289.26,300.6,289.26,-,3.92%
"Nov 10, 2015",303.42,303.75,303.75,302.66,-,0.94%
"Nov 11, 2015",303.42,303.42,303.42,303.42,-,0.00%
"Nov 12, 2015",303.36,296.73,303.36,296.73,-,-0.02%
"Nov 13, 2015",300.81,304.76,304.76,300.81,-,-0.84%
"Nov 16, 2015",306.1,306.1,306.1,306.1,-,1.76%
"Nov 18, 2015",301.75,300.81,306.1,300.81,-,-1.42%
"Nov 19, 2015",301.57,301.58,301.58,298.91,-,-0.06%
"Nov 20, 2015",296.67,301.57,301.57,296.5,-,-1.62%
"Nov 23, 2015",302.8,299.75,302.8,299.75,-,2.07%
"Nov 24, 2015",299.75,302.8,307.58,299.75,-,-1.01%
"Nov 25, 2015",306.43,299.26,307.1,299.26,-,2.23%
"Nov 26, 2015",302.96,306.43,306.43,302.95,-,-1.13%
"Nov 27, 2015",307.07,304.3,307.11,302.76,-,1.36%
"Nov 30, 2015",303.31,305.73,305.73,303.31,-,-1.22%
"Dec 01, 2015",303.31,303.31,303.31,303.31,-,0.00%
"Dec 02, 2015",304.84,299.4,304.84,299.4,-,0.50%
"Dec 03, 2015",302.02,306.49,306.49,295.48,-,-0.93%
"Dec 04, 2015",302.7,302.7,302.7,302.7,-,0.23%
"Dec 07, 2015",303.72,303.58,303.72,303.58,-,0.34%
"Dec 08, 2015",298.84,303.72,304.59,298.84,-,-1.61%
"Dec 09, 2015",298.18,298.84,298.84,297.32,-,-0.22%
"Dec 10, 2015",295.1,297.51,297.51,295.1,-,-1.03%
"Dec 11, 2015",295.26,295.1,295.26,295.1,-,0.05%
"Dec 14, 2015",295.1,295.1,299.46,295.1,-,-0.05%
"Dec 15, 2015",295.1,293.79,297.77,293.79,-,0.00%
"Dec 16, 2015",295.09,295.26,295.26,295.09,-,-0.00%
"Dec 17, 2015",295.09,295.09,295.09,295.09,-,0.00%
"Dec 18, 2015",295.09,295.09,295.09,295.09,-,0.00%
"Dec 21, 2015",297.53,297.53,297.53,297.53,-,0.83%
"Dec 22, 2015",293.08,297.37,297.37,293.08,-,-1.50%
"Dec 23, 2015",293.69,293.69,293.69,293.69,-,0.21%
"Dec 28, 2015",293.19,293.19,293.19,293.19,-,-0.17%
"Dec 29, 2015",292.35,295.53,295.53,292.35,-,-0.29%
"Dec 30, 2015",291.48,292.84,292.84,291.48,-,-0.30%
"Dec 31, 2015",292.35,292.35,292.35,292.35,-,0.30%
"Jan 04, 2016",289.67,292.35,292.35,289.67,-,-0.92%
"Jan 05, 2016",291.48,292.35,292.35,291.48,-,0.62%
"Jan 07, 2016",291.48,291.48,291.48,291.48,-,0.00%
"Jan 08, 2016",294.99,291.48,294.99,291.48,-,1.20%
"Jan 11, 2016",295.42,292.37,295.42,292.37,-,0.15%
"Jan 12, 2016",293.05,295.26,300.05,293.05,-,-0.80%
"Jan 13, 2016",296.77,293.72,301.12,293.72,-,1.27%
"Jan 14, 2016",299.44,299.44,299.44,299.44,-,0.90%
"Jan 15, 2016",299.44,299.44,299.44,299.44,-,0.00%
"Jan 18, 2016",303.23,301.06,307.15,301.06,-,1.27%
"Jan 19, 2016",303.23,303.23,303.23,303.23,-,0.00%
"Jan 20, 2016",308.45,303.23,308.45,303.23,-,1.72%
"Jan 21, 2016",303.23,303.23,303.23,303.23,-,-1.69%
"Jan 22, 2016",303.24,303.24,303.24,303.24,-,0.00%
"Jan 25, 2016",303.69,303.25,303.69,303.25,-,0.15%
"Jan 26, 2016",303.67,303.69,303.69,303.67,-,-0.01%
"Jan 27, 2016",307.09,298.65,307.09,298.65,-,1.13%
"Jan 28, 2016",303.56,307.15,308.89,303.56,-,-1.15%
"Jan 29, 2016",309.16,306.66,309.16,306.66,-,1.84%
"Feb 01, 2016",305.7,305.7,305.7,303.55,-,-1.12%
"Feb 02, 2016",305.75,301.91,306.16,301.91,-,0.02%
"Feb 03, 2016",306.67,305.31,306.68,305.31,-,0.30%
"Feb 04, 2016",309.91,306.67,309.91,305.81,-,1.06%
"Feb 05, 2016",310.99,306.67,310.99,306.24,-,0.35%
"Feb 08, 2016",305.59,310.99,310.99,305.59,-,-1.74%
"Feb 09, 2016",304.51,304.51,304.51,304.51,-,-0.35%
"Feb 10, 2016",304.51,308.39,308.39,304.51,-,0.00%
"Feb 11, 2016",302.66,302.66,302.66,302.66,-,-0.61%
"Feb 12, 2016",303.74,302.28,303.74,302.28,-,0.36%
"Feb 15, 2016",305.47,303.74,305.47,303.74,-,0.57%
"Feb 16, 2016",312.48,312.48,312.48,312.48,-,2.29%
"Feb 17, 2016",312.05,312.05,312.05,312.05,-,-0.14%
"Feb 18, 2016",317.46,311.51,317.46,309.78,-,1.73%
"Feb 19, 2016",317.46,317.46,317.46,317.46,-,0.00%
"Feb 22, 2016",312.48,312.52,312.52,312.48,-,-1.57%
"Feb 23, 2016",318.28,313.56,318.28,313.56,-,1.86%
"Feb 24, 2016",317.49,318.28,318.28,317.49,-,-0.25%
"Feb 25, 2016",318.76,319.08,319.55,318.76,-,0.40%
"Feb 26, 2016",318.77,318.76,318.77,318.76,-,0.00%
"Feb 29, 2016",317.9,318.77,318.77,317.9,-,-0.27%
"Mar 01, 2016",317.8,317.9,317.9,317.8,-,-0.03%
"Mar 02, 2016",321.73,317.8,327.13,317.8,-,1.24%
"Mar 03, 2016",321.84,321.84,321.84,321.84,-,0.03%
"Mar 04, 2016",323.13,321.86,323.13,318.91,-,0.40%
"Mar 07, 2016",325.97,323.13,325.97,323.13,-,0.88%
"Mar 08, 2016",323.3,326.49,326.49,323.3,-,-0.82%
"Mar 09, 2016",323.32,323.32,323.32,323.32,-,0.01%
"Mar 10, 2016",326.9,323.26,326.9,323.03,-,1.11%
"Mar 11, 2016",324.63,323.04,325.17,323.04,-,-0.69%
"Mar 14, 2016",322.47,322.47,322.47,322.47,-,-0.67%
"Mar 15, 2016",323.55,322.47,325.72,322.47,-,0.33%
"Mar 16, 2016",326.8,323.55,326.8,322.5,-,1.00%
"Mar 17, 2016",331.97,327.63,331.97,323.33,-,1.58%
"Mar 18, 2016",331.45,331.97,331.97,331.45,-,-0.16%
"Mar 21, 2016",323.42,331.45,331.97,323.42,-,-2.42%
"Mar 22, 2016",323.78,323.35,328.07,323.35,-,0.11%
"Mar 23, 2016",327.22,327.22,327.22,327.22,-,1.06%
"Mar 24, 2016",324.01,327.18,327.71,324.01,-,-0.98%
"Mar 29, 2016",328.03,323.47,328.03,322.35,-,1.24%
"Mar 30, 2016",326.21,328.03,328.03,326.21,-,-0.55%
"Mar 31, 2016",325.35,326.21,326.21,325.35,-,-0.26%
"Apr 01, 2016",325.35,325.35,325.35,325.35,-,0.00%
"Apr 04, 2016",326.44,325.35,326.44,325.35,-,0.34%
"Apr 05, 2016",325.55,325.55,325.55,325.55,-,-0.27%
"Apr 06, 2016",320.93,323.92,325.55,320.93,-,-1.42%
"Apr 07, 2016",320.5,320.93,320.93,320.5,-,-0.13%
"Apr 08, 2016",320.5,320.5,320.5,320.5,-,0.00%
"Apr 11, 2016",321.02,320.5,321.02,320.5,-,0.16%
"Apr 12, 2016",318.85,318.85,318.85,318.85,-,-0.68%
"Apr 13, 2016",322.81,320.98,322.81,320.98,-,1.24%
"Apr 14, 2016",330.81,330.81,330.81,330.81,-,2.48%
"Apr 15, 2016",331.18,331.18,331.18,331.18,-,0.11%
"Apr 18, 2016",330.76,331.18,331.18,330.32,-,-0.13%
"Apr 19, 2016",330.76,330.76,330.76,330.76,-,0.00%
"Apr 20, 2016",327.3,329.46,329.46,327.3,-,-1.05%
"Apr 21, 2016",324.05,321.89,324.05,321.89,-,-0.99%
"Apr 22, 2016",324.55,324.55,324.55,324.55,-,0.15%
"Apr 25, 2016",329.97,329.97,329.97,329.97,-,1.67%
"Apr 26, 2016",325.77,327.93,327.93,325.77,-,-1.27%
"Apr 27, 2016",327.93,327.93,327.93,327.93,-,0.66%
"Apr 28, 2016",328.69,328.69,328.69,328.69,-,0.23%
"Apr 29, 2016",334.11,328.69,334.11,328.69,-,1.65%
"May 02, 2016",331.95,331.95,331.95,331.95,-,-0.65%
"May 03, 2016",328.69,328.17,328.69,328.17,-,-0.98%
"May 04, 2016",329.21,329.21,329.21,329.21,-,0.16%
"May 05, 2016",329.21,329.21,329.21,329.21,-,0.00%
"May 06, 2016",324.45,324.45,324.45,324.45,-,-1.45%
"May 09, 2016",325.22,324.45,329.21,324.45,-,0.24%
"May 10, 2016",325.22,325.22,325.22,325.22,-,0.00%
"May 11, 2016",324.71,324.71,324.71,324.71,-,-0.16%
"May 12, 2016",324.71,324.71,324.71,324.71,-,0.00%
"May 13, 2016",324.71,324.71,324.71,324.71,-,0.00%
"May 16, 2016",313.32,320.38,320.38,313.32,-,-3.51%
"May 17, 2016",313.3,313.84,315.47,313.3,-,-0.01%
"May 18, 2016",318.73,318.73,318.73,318.21,-,1.73%
"May 19, 2016",318.73,318.73,318.73,318.73,-,0.00%
"May 20, 2016",322.56,322.54,322.56,322.54,-,1.20%
"May 23, 2016",326.55,325.75,326.55,325.75,-,1.24%
"May 24, 2016",318.95,321.12,321.12,318.95,-,-2.33%
"May 25, 2016",318.95,318.95,318.95,318.95,-,0.00%
"May 26, 2016",319.39,319.39,319.39,319.39,-,0.14%
"May 27, 2016",325.67,319.39,325.67,318.44,-,1.97%
"May 30, 2016",320.6,316.26,326.03,316.26,-,-1.56%
"May 31, 2016",318.95,321.12,321.12,318.95,-,-0.51%
"Jun 01, 2016",318.96,318.95,318.96,318.95,-,0.00%
"Jun 02, 2016",318.96,318.95,318.96,318.95,-,0.00%
"Jun 03, 2016",324.39,324.39,324.39,324.39,-,1.70%
"Jun 06, 2016",324.39,324.39,324.39,324.39,-,0.00%
"Jun 07, 2016",319.64,324.91,324.91,319.64,-,-1.46%
"Jun 08, 2016",319.7,319.69,319.7,319.69,-,0.02%
"Jun 09, 2016",319.69,319.64,319.69,319.64,-,-0.00%
"Jun 10, 2016",319.76,319.76,319.76,319.76,-,0.02%
"Jun 13, 2016",319.69,319.69,319.69,319.69,-,-0.02%
"Jun 14, 2016",310.92,310.91,310.95,310.91,-,-2.74%
"Jun 15, 2016",312.22,312.22,312.22,312.22,-,0.42%
"Jun 16, 2016",306.36,306.8,306.8,306.36,-,-1.88%
"Jun 17, 2016",308.52,306.35,308.52,306.35,-,0.71%
"Jun 20, 2016",308.3,308.52,308.52,306.35,-,-0.07%
"Jun 21, 2016",307.44,307.44,307.44,307.44,-,-0.28%
"Jun 22, 2016",307.44,307.44,307.44,307.44,-,0.00%
"Jun 23, 2016",312.87,307.44,312.87,307.44,-,1.77%
"Jun 24, 2016",312.9,312.87,312.9,312.87,-,0.01%
"Jun 27, 2016",312.9,312.9,312.9,312.9,-,0.00%
"Jun 28, 2016",312.25,312.9,312.9,312.25,-,-0.21%
"Jun 29, 2016",312.25,312.25,312.25,312.25,-,0.00%
"Jun 30, 2016",312.74,312.74,312.74,307.3,-,0.16%
"Jul 01, 2016",312.74,312.74,312.74,312.74,-,0.00%
"Jul 04, 2016",312.74,312.74,312.74,312.74,-,0.00%
"Jul 06, 2016",305.3,305.55,305.55,305.3,-,-2.38%
"Jul 07, 2016",309.75,305.3,309.75,305.3,-,1.46%
"Jul 08, 2016",306.4,309.75,309.75,306.38,-,-1.08%
