Date,Close,Open,High,Low,Vol.,Change %
"Jun 06, 2018",1073.27,1073.33,1074.86,1070.78,901.83K,0.00%
"Jun 05, 2018",1073.24,1079.6,1081.15,1071.52,1.69M,-0.63%
"Jun 04, 2018",1080,1081.12,1085.14,1078.78,1.93M,-0.10%
"Jun 01, 2018",1081.04,1076.66,1084.16,1076.53,1.13M,0.46%
"May 31, 2018",1076.1,1080.32,1087.53,1076.1,6.58M,-0.33%
"May 30, 2018",1079.66,1073.4,1080.29,1071.9,2.89M,0.58%
"May 29, 2018",1073.4,1088.8,1088.93,1069.29,2.73M,-1.41%
"May 28, 2018",1088.8,1087.92,1096.22,1085.34,1.12M,0.12%
"May 25, 2018",1087.5,1103.55,1108.6,1085.92,3.13M,-1.44%
"May 24, 2018",1103.42,1100.88,1112.36,1100.88,1.49M,0.35%
"May 23, 2018",1099.54,1103.55,1106.47,1099.47,1.80M,-0.34%
"May 22, 2018",1103.29,1102.15,1107.87,1102.15,1.35M,0.10%
"May 21, 2018",1102.15,1104.93,1108.08,1102.15,616.69K,-0.22%
"May 18, 2018",1104.56,1107.42,1109.16,1104.09,1.23M,-0.26%
"May 17, 2018",1107.39,1105.7,1114.25,1104.85,1.46M,0.12%
"May 16, 2018",1106.06,1106.55,1108.94,1103.11,929.39K,-0.02%
"May 15, 2018",1106.3,1104.72,1109.25,1104.25,1.75M,0.18%
"May 14, 2018",1104.33,1107.21,1109.62,1102.78,661.97K,-0.25%
"May 11, 2018",1107.12,1097.04,1107.12,1095.25,1.74M,0.98%
"May 10, 2018",1096.38,1093.22,1101.53,1093.13,2.34M,0.31%
"May 09, 2018",1093.01,1107.49,1109.5,1093.01,3.29M,-1.45%
"May 07, 2018",1109.04,1097.36,1109.65,1097.36,1.22M,1.08%
"May 04, 2018",1097.18,1111.58,1112.85,1096.8,2.35M,-1.45%
"May 03, 2018",1113.35,1117,1118.37,1111.59,2.05M,-0.32%
"May 02, 2018",1116.87,1116.22,1123.72,1116.09,1.93M,0.08%
"Apr 30, 2018",1115.93,1124.6,1128.83,1113.76,2.34M,-0.73%
"Apr 27, 2018",1124.16,1124.28,1129.09,1122.25,3.93M,-0.04%
"Apr 26, 2018",1124.64,1122.77,1126.35,1120.22,2.96M,0.26%
"Apr 25, 2018",1121.67,1127.53,1127.53,1119.33,1.76M,-0.52%
"Apr 24, 2018",1127.53,1121.89,1128.36,1121.89,2.24M,0.54%
"Apr 23, 2018",1121.47,1121.87,1123.36,1118.6,1.79M,0.02%
"Apr 20, 2018",1121.26,1128.33,1129.33,1120.08,1.71M,-0.61%
"Apr 19, 2018",1128.1,1129.05,1129.61,1125.8,2.33M,-0.08%
"Apr 18, 2018",1128.98,1130.34,1131.05,1124.53,2.77M,-0.12%
"Apr 17, 2018",1130.34,1137.04,1140.41,1127.58,2.02M,-0.55%
"Apr 16, 2018",1136.6,1134.61,1140.33,1132.64,1.55M,0.21%
"Apr 13, 2018",1134.27,1132.99,1140.52,1132.49,2.01M,0.22%
"Apr 12, 2018",1131.78,1124.32,1133.9,1124.32,1.93M,0.69%
"Apr 11, 2018",1124.03,1125.02,1131.59,1123,1.52M,-0.09%
"Apr 10, 2018",1125.02,1125.55,1129.26,1125.02,3.79M,-0.05%
"Apr 09, 2018",1125.55,1128.31,1133.8,1125.55,1.88M,-0.29%
"Apr 06, 2018",1128.82,1129.84,1130.93,1127.13,1.34M,-0.12%
"Apr 05, 2018",1130.23,1113.44,1130.23,1113.32,1.35M,1.65%
"Apr 04, 2018",1111.86,1117.39,1121.37,1110.7,1.74M,-0.43%
"Apr 03, 2018",1116.66,1124.34,1124.34,1116.23,1.84M,-0.64%
"Mar 29, 2018",1123.89,1119.64,1124.89,1119.34,1.76M,0.43%
"Mar 28, 2018",1119.05,1115.06,1119.89,1109.25,1.59M,0.36%
"Mar 27, 2018",1115.06,1110.4,1119.78,1110.26,2.51M,0.42%
"Mar 26, 2018",1110.4,1108.21,1116.86,1107.96,1.11M,0.24%
"Mar 23, 2018",1107.72,1118.61,1118.61,1105.04,1.94M,-0.98%
"Mar 22, 2018",1118.73,1126.6,1130.89,1117.65,1.39M,-0.69%
"Mar 21, 2018",1126.46,1120.84,1128.36,1120.56,2.02M,0.51%
"Mar 20, 2018",1120.78,1119.12,1123.63,1119.12,2.80M,0.37%
"Mar 19, 2018",1116.69,1119.62,1122.9,1116.44,1.63M,-0.16%
"Mar 16, 2018",1118.52,1115.4,1120.94,1115.4,3.74M,0.28%
"Mar 15, 2018",1115.36,1116.61,1119.85,1114.51,1.40M,-0.12%
"Mar 14, 2018",1116.69,1123.94,1126.67,1116.69,2.66M,-0.69%
"Mar 13, 2018",1124.41,1128.19,1132.87,1122.91,4.06M,-0.33%
"Mar 12, 2018",1128.13,1123.8,1132.59,1123.31,1.21M,0.40%
"Mar 09, 2018",1123.6,1118.17,1123.91,1113.5,1.79M,0.49%
"Mar 08, 2018",1118.17,1113.41,1121.86,1112.72,2.15M,0.47%
"Mar 07, 2018",1112.98,1120.87,1121.58,1112.87,1.99M,-0.71%
"Mar 06, 2018",1120.96,1113.85,1126.52,1113.85,2.76M,0.70%
"Mar 05, 2018",1113.16,1105.98,1120.43,1104.96,2.14M,0.65%
"Mar 02, 2018",1106.02,1118.37,1119.17,1104.86,2.92M,-1.05%
"Mar 01, 2018",1117.73,1121.05,1124.1,1113.81,2.76M,-0.24%
"Feb 28, 2018",1120.47,1111.1,1121.43,1111.1,3.73M,0.84%
"Feb 27, 2018",1111.12,1103.04,1111.47,1102.16,2.08M,0.88%
"Feb 26, 2018",1101.47,1105.09,1110.22,1101.47,1.53M,-0.32%
"Feb 23, 2018",1104.96,1109.47,1110.87,1104.24,2.08M,-0.30%
"Feb 22, 2018",1108.3,1111.13,1111.73,1107.53,2.48M,-0.26%
"Feb 21, 2018",1111.21,1106.61,1111.21,1103.31,1.91M,0.46%
"Feb 20, 2018",1106.14,1110.32,1110.32,1102.88,1.92M,-0.37%
"Feb 19, 2018",1110.21,1112.92,1115.59,1106.3,2.28M,-0.19%
"Feb 16, 2018",1112.34,1111.49,1116.87,1110.34,1.34M,0.04%
"Feb 15, 2018",1111.87,1113.08,1116.62,1110.68,2.33M,0.20%
"Feb 14, 2018",1109.63,1111.77,1115.07,1107.47,1.80M,-0.19%
"Feb 13, 2018",1111.77,1110.96,1115.56,1108.77,1.38M,0.12%
"Feb 12, 2018",1110.49,1105.99,1117.48,1105.7,1.28M,0.40%
"Feb 09, 2018",1106.06,1113.86,1113.86,1098.87,3.53M,-1.01%
"Feb 08, 2018",1117.32,1116.78,1125.42,1116,3.56M,0.06%
"Feb 07, 2018",1116.66,1098.81,1118.67,1098.81,5.16M,1.64%
"Feb 06, 2018",1098.6,1122.3,1122.3,1093.69,4.22M,-2.11%
"Feb 05, 2018",1122.3,1129.33,1129.33,1117.49,1.78M,-0.60%
"Feb 02, 2018",1129.1,1139.9,1140.25,1127.64,1.41M,-0.96%
"Feb 01, 2018",1140.01,1131.17,1141.34,1131.17,1.91M,0.80%
"Jan 31, 2018",1130.91,1127.39,1131.77,1126.25,1.25M,0.31%
"Jan 30, 2018",1127.39,1131.3,1131.73,1126.1,1.42M,-0.34%
"Jan 29, 2018",1131.23,1131.49,1133.15,1125.42,1.22M,-0.06%
"Jan 26, 2018",1131.96,1134.16,1134.53,1129.94,1.12M,-0.16%
"Jan 25, 2018",1133.76,1138.57,1139.04,1127.15,1.57M,-0.42%
"Jan 24, 2018",1138.57,1137.3,1138.76,1133.72,2.14M,0.13%
"Jan 23, 2018",1137.06,1133.62,1137.93,1131.86,3.63M,0.38%
"Jan 22, 2018",1132.8,1123.62,1133.53,1123.62,2.04M,0.82%
"Jan 19, 2018",1123.62,1119.06,1123.66,1118.03,1.54M,0.41%
"Jan 18, 2018",1119.05,1115.66,1119.05,1112.47,2.26M,0.31%
"Jan 17, 2018",1115.63,1114.83,1115.63,1110.62,1.75M,0.06%
"Jan 16, 2018",1114.92,1107.76,1114.92,1107.74,1.81M,0.53%
"Jan 15, 2018",1109.09,1111.41,1111.86,1105.35,1.36M,0.03%
"Jan 12, 2018",1108.81,1108.54,1111.33,1107.4,2.17M,0.10%
"Jan 11, 2018",1107.68,1102.2,1107.7,1100.38,2.80M,0.54%
"Jan 10, 2018",1101.73,1104.68,1105.83,1098.43,2.33M,-0.25%
"Jan 09, 2018",1104.48,1109.12,1109.53,1102.18,2.46M,-0.40%
"Jan 08, 2018",1108.92,1105.52,1110.93,1105.52,2.05M,0.33%
"Jan 05, 2018",1105.32,1105.13,1108.07,1099.99,1.52M,0.02%
"Jan 04, 2018",1105.13,1087.45,1105.13,1087.45,3.79M,1.69%
"Jan 03, 2018",1086.75,1083.63,1089.37,1082.05,1.37M,0.29%
"Jan 02, 2018",1083.65,1078.14,1083.65,1076.86,1.24M,0.51%
"Dec 29, 2017",1078.16,1078.6,1079.7,1076.08,1.04M,-0.04%
"Dec 28, 2017",1078.63,1083.5,1083.5,1076.92,820.14K,-0.45%
"Dec 27, 2017",1083.5,1081.2,1086.55,1080.72,782.08K,0.21%
"Dec 22, 2017",1081.2,1077.7,1082.71,1076.22,1.70M,0.32%
"Dec 21, 2017",1077.7,1075.85,1080.2,1075.32,1.77M,0.17%
"Dec 20, 2017",1075.86,1071.36,1078.87,1071.36,4.11M,0.43%
"Dec 19, 2017",1071.24,1070.2,1075.11,1068.94,1.67M,0.20%
"Dec 18, 2017",1069.09,1062.48,1070.46,1062.48,1.07M,0.66%
"Dec 15, 2017",1062.05,1065.63,1065.63,1058.82,3.81M,-0.32%
"Dec 14, 2017",1065.42,1059.97,1065.42,1058.71,1.91M,0.52%
"Dec 13, 2017",1059.92,1059.48,1061.8,1055.29,2.77M,0.04%
"Dec 12, 2017",1059.51,1058.08,1060.02,1054.13,1.34M,0.14%
"Dec 11, 2017",1058.08,1062.26,1063.34,1056.86,775.53K,-0.40%
"Dec 08, 2017",1062.35,1056.5,1062.35,1055.27,910.72K,0.61%
"Dec 07, 2017",1055.92,1053.58,1057.4,1052.31,1.24M,0.26%
"Dec 06, 2017",1053.15,1060.67,1061.46,1053.15,1.73M,-0.73%
"Dec 05, 2017",1060.89,1067.35,1069.36,1060.78,1.01M,-0.61%
"Dec 04, 2017",1067.35,1063.99,1068.73,1063.96,1.03M,0.32%
"Dec 01, 2017",1063.98,1059.27,1065.04,1059.1,1.47M,0.44%
"Nov 30, 2017",1059.27,1053.28,1062.05,1053.28,3.75M,0.59%
"Nov 29, 2017",1053.02,1053.85,1059.21,1052.87,1.28M,-0.08%
"Nov 28, 2017",1053.85,1049.42,1055.21,1047.95,1.04M,0.38%
"Nov 27, 2017",1049.81,1054.72,1056.21,1049.08,1.06M,-0.46%
"Nov 24, 2017",1054.67,1045.61,1055.92,1045.57,1.41M,0.83%
"Nov 23, 2017",1046.03,1049.03,1053.06,1043.75,1.11M,-0.06%
"Nov 22, 2017",1046.61,1051.24,1054.37,1045.6,3.44M,-0.38%
"Nov 21, 2017",1050.55,1054.09,1054.94,1049.74,1.69M,-0.28%
"Nov 20, 2017",1053.55,1054.78,1059.9,1051.21,1.59M,-0.11%
"Nov 16, 2017",1054.75,1053.22,1062.07,1053.22,1.21M,0.18%
"Nov 15, 2017",1052.88,1061.08,1063.98,1052.88,1.80M,-0.90%
"Nov 14, 2017",1062.45,1062.42,1066.13,1061.06,2.08M,-0.01%
"Nov 13, 2017",1062.56,1062.19,1067.93,1061.04,2.62M,-0.11%
"Nov 10, 2017",1063.7,1060.59,1066.72,1059.3,1.70M,0.30%
"Nov 09, 2017",1060.53,1055.17,1060.53,1054.74,2.90M,0.61%
"Nov 08, 2017",1054.07,1055.73,1059.78,1053.36,3.44M,-0.16%
"Nov 07, 2017",1055.73,1055.3,1058,1051.59,2.13M,0.02%
"Nov 06, 2017",1055.56,1051.58,1057.29,1051.58,1.41M,0.38%
"Nov 03, 2017",1051.6,1066.67,1067.89,1051.6,2.44M,-1.37%
"Nov 02, 2017",1066.2,1067.92,1070.38,1063.36,1.08M,-0.14%
"Nov 01, 2017",1067.71,1065.43,1071.6,1065.43,1.85M,0.20%
"Oct 31, 2017",1065.61,1064.41,1070.9,1062.9,3.35M,0.15%
"Oct 30, 2017",1064,1061.98,1064.55,1060.23,2.09M,0.16%
"Oct 27, 2017",1062.28,1058.26,1065.73,1058.26,1.69M,0.53%
"Oct 26, 2017",1056.7,1064.05,1064.14,1056.7,2.39M,-0.70%
"Oct 25, 2017",1064.1,1051.53,1064.1,1051.47,2.16M,1.20%
"Oct 24, 2017",1051.46,1048.64,1053.93,1048.64,2.31M,0.31%
"Oct 23, 2017",1048.25,1056.61,1058.14,1048.25,2.85M,-0.79%
"Oct 20, 2017",1056.61,1052.86,1059.36,1052.86,8.70M,0.36%
"Oct 19, 2017",1052.78,1053.83,1057.95,1050.97,2.07M,-0.10%
"Oct 18, 2017",1053.83,1056.37,1058.95,1053.09,1.90M,-0.20%
"Oct 17, 2017",1055.99,1052.78,1058.92,1048.91,2.35M,0.31%
"Oct 16, 2017",1052.75,1053.15,1053.73,1049.58,3.81M,-0.03%
"Oct 13, 2017",1053.08,1054.95,1056.73,1051.28,3.75M,-0.17%
"Oct 12, 2017",1054.88,1053.99,1056.85,1053.59,4.24M,0.05%
"Oct 11, 2017",1054.37,1050.19,1054.37,1049.75,6.17M,0.41%
"Oct 10, 2017",1050.06,1059.06,1061.87,1049.89,3.59M,-0.85%
"Oct 09, 2017",1059.11,1058,1061.55,1055.34,1.55M,0.10%
"Oct 06, 2017",1058.06,1057.4,1061.67,1056.48,2.43M,0.06%
"Oct 05, 2017",1057.39,1052.64,1057.43,1050.47,2.19M,0.46%
"Oct 04, 2017",1052.51,1051.18,1053.92,1047.35,1.61M,0.12%
"Oct 03, 2017",1051.2,1051.5,1053.33,1048.94,1.12M,0.04%
"Oct 02, 2017",1050.74,1045.11,1052.43,1045.11,1.52M,0.53%
"Sep 29, 2017",1045.17,1043.61,1050.92,1039.73,2.48M,0.14%
"Sep 27, 2017",1043.68,1042.43,1046.38,1042.25,1.79M,0.11%
"Sep 26, 2017",1042.5,1041.42,1045.35,1038.44,1.72M,0.10%
"Sep 25, 2017",1041.49,1046.38,1046.55,1039.36,1.33M,-0.48%
"Sep 22, 2017",1046.51,1047.8,1050.05,1044.24,1.78M,-0.12%
"Sep 21, 2017",1047.8,1047.4,1050.65,1046.22,1.52M,0.05%
"Sep 20, 2017",1047.31,1047.45,1049.24,1045.78,1.99M,-0.02%
"Sep 19, 2017",1047.51,1049.02,1050.75,1046.24,2.47M,-0.14%
"Sep 18, 2017",1049.02,1051.07,1051.96,1047.78,1.77M,-0.20%
"Sep 15, 2017",1051.07,1043.46,1051.07,1043.05,4.77M,0.74%
"Sep 14, 2017",1043.34,1044.44,1048.06,1041.06,2.49M,-0.09%
"Sep 13, 2017",1044.33,1035.99,1045.13,1034.9,4.19M,0.80%
"Sep 12, 2017",1036.08,1023.65,1036.84,1023.02,2.05M,1.24%
"Sep 11, 2017",1023.43,1021.19,1026.17,1021.19,1.79M,0.23%
"Sep 08, 2017",1021.07,1020.12,1022.49,1016.57,1.94M,0.19%
"Sep 07, 2017",1019.15,1025.08,1027.78,1018.86,3.24M,-0.57%
"Sep 06, 2017",1024.95,1026.11,1026.94,1021.07,2.17M,-0.04%
"Sep 05, 2017",1025.36,1026.16,1027.42,1021.32,760.97K,-0.08%
"Sep 04, 2017",1026.16,1021.93,1027.22,1018.8,646.65K,0.41%
"Sep 01, 2017",1021.97,1022.1,1029.29,1021.86,912.57K,-0.03%
"Aug 31, 2017",1022.27,1028.87,1032.49,1020.36,2.83M,-0.64%
"Aug 30, 2017",1028.87,1021.05,1031.91,1021.05,1.25M,0.74%
"Aug 29, 2017",1021.3,1035.73,1036.35,1019.85,2.60M,-1.41%
"Aug 28, 2017",1035.91,1036.66,1038.14,1035.19,767.44K,-0.06%
"Aug 25, 2017",1036.56,1034.78,1037.56,1033.7,1.93M,0.23%
"Aug 24, 2017",1034.15,1031.1,1036.08,1030.08,1.81M,0.27%
"Aug 23, 2017",1031.33,1034.36,1037.09,1031.3,1.62M,-0.23%
"Aug 22, 2017",1033.73,1032.15,1037.21,1031.18,1.50M,0.16%
"Aug 21, 2017",1032.04,1033.54,1034.32,1029,1.18M,-0.10%
"Aug 18, 2017",1033.04,1037.55,1037.63,1029.84,1.44M,-0.43%
"Aug 17, 2017",1037.52,1033.79,1038.92,1032.33,3.08M,0.36%
"Aug 16, 2017",1033.83,1032.5,1035.53,1031.61,4.93M,0.13%
"Aug 15, 2017",1032.5,1030.78,1034.27,1030.78,2.15M,0.17%
"Aug 14, 2017",1030.74,1021.28,1034.72,1021.28,1.71M,0.95%
"Aug 11, 2017",1021.06,1025.58,1025.58,1017.81,2.87M,-0.47%
"Aug 10, 2017",1025.87,1029.88,1031.05,1023.97,4.24M,-0.39%
"Aug 09, 2017",1029.87,1043.96,1044.32,1028.64,2.20M,-1.31%
"Aug 08, 2017",1043.57,1032.88,1044.58,1032.88,2.06M,1.01%
"Aug 07, 2017",1033.11,1026.11,1033.11,1026.1,1.33M,0.67%
"Aug 04, 2017",1026.21,1017.88,1027.62,1017.2,1.44M,0.85%
"Aug 03, 2017",1017.57,1010.81,1017.57,1010.78,1.54M,0.69%
"Aug 02, 2017",1010.59,1014.96,1017.71,1010.55,1.27M,-0.43%
"Aug 01, 2017",1014.95,1008.87,1017.01,1008.35,1.34M,0.59%
"Jul 31, 2017",1009.04,1008.71,1013.69,1006.33,2.65M,0.07%
"Jul 28, 2017",1008.33,1015.76,1015.76,1006.99,945.97K,-0.65%
"Jul 27, 2017",1014.89,1008.41,1014.89,1007.24,1.27M,0.30%
"Jul 26, 2017",1011.85,1015.17,1015.96,1008.8,1.73M,-0.32%
"Jul 25, 2017",1015.13,1007.89,1015.98,1006.8,1.54M,0.74%
"Jul 24, 2017",1007.67,1004.27,1007.67,998.68,1.64M,0.35%
"Jul 21, 2017",1004.19,1008.69,1009.31,999.19,1.36M,-0.45%
"Jul 20, 2017",1008.69,1007.92,1010.74,1006.47,1.23M,0.08%
"Jul 19, 2017",1007.92,1008.84,1011.29,1006.64,1.28M,-0.01%
"Jul 18, 2017",1008.04,1005.67,1012.38,1004.02,1.59M,0.27%
"Jul 17, 2017",1005.36,1001.12,1005.82,1000.65,1.77M,0.48%
"Jul 14, 2017",1000.54,1001.18,1001.47,997.84,1.28M,-0.04%
"Jul 13, 2017",1000.92,998.85,1001,997.61,3.33M,0.17%
"Jul 12, 2017",999.21,997.41,1001.84,997.28,2.54M,0.24%
"Jul 11, 2017",996.79,998.69,999.39,996.06,1.38M,-0.22%
"Jul 10, 2017",999,992.61,999,992.5,1.72M,0.69%
"Jul 07, 2017",992.18,986.74,993.55,986.38,2.47M,0.55%
"Jul 04, 2017",986.78,980.9,986.81,980.9,2.35M,0.56%
"Jul 03, 2017",981.27,980.41,983.41,976.54,953.41K,0.09%
"Jun 30, 2017",980.41,975.95,981.49,974.82,2.62M,0.47%
"Jun 29, 2017",975.83,978.03,984.51,973.67,2.50M,-0.14%
"Jun 28, 2017",977.22,977.21,978.02,972.78,2.44M,0.12%
"Jun 27, 2017",976,971.29,977.58,969.43,1.60M,0.48%
"Jun 26, 2017",971.38,981.51,982.05,968.57,2.33M,-0.95%
"Jun 23, 2017",980.68,988.07,988.74,977.95,2.49M,-0.77%
"Jun 22, 2017",988.3,995.01,995.99,987.27,1.85M,-0.67%
"Jun 21, 2017",994.97,999.11,999.11,993.13,2.32M,-0.32%
"Jun 20, 2017",998.21,1005.18,1005.46,998.13,2.12M,-0.58%
"Jun 19, 2017",1004.03,990.42,1004.03,989.48,1.81M,1.34%
"Jun 16, 2017",990.77,997.39,1001.17,989.83,4.94M,-0.60%
"Jun 15, 2017",996.74,1000.36,1000.72,996.27,1.79M,-0.34%
"Jun 14, 2017",1000.15,1001.32,1004.57,1000.01,2.85M,-0.11%
"Jun 13, 2017",1001.3,1004.59,1007.07,998.43,2.21M,-0.31%
"Jun 12, 2017",1004.46,1008.2,1009.34,1003.97,1.49M,-0.37%
"Jun 09, 2017",1008.16,1006.22,1011.93,1004.58,2.83M,0.19%
"Jun 08, 2017",1006.22,1005.62,1011.4,1003.74,2.51M,0.06%
"Jun 07, 2017",1005.62,1005.98,1009.97,1003.53,1.33M,-0.03%
"Jun 06, 2017",1005.96,1007.98,1008.48,1003.33,1.87M,-0.19%
"Jun 05, 2017",1007.91,1006,1009.99,1005.33,1.57M,0.21%
"Jun 02, 2017",1005.81,1006.01,1011.46,1005.46,1.62M,-0.03%
"Jun 01, 2017",1006.08,1002.32,1006.8,1001.11,2.02M,0.37%
"May 31, 2017",1002.38,1006.15,1007.76,1001.32,4.59M,-0.37%
"May 30, 2017",1006.15,1012.57,1012.74,1003.89,1.21M,-0.67%
"May 29, 2017",1012.9,1016.08,1017.78,1009.69,808.08K,-0.33%
"May 26, 2017",1016.24,1010.22,1016.24,1008.26,1.16M,0.62%
"May 25, 2017",1009.97,1010.79,1014.82,1008.51,1.25M,-0.08%
"May 24, 2017",1010.73,1007.46,1011.97,1004.62,2.04M,0.28%
"May 23, 2017",1007.91,1016.86,1016.86,1007.03,1.79M,-0.89%
"May 22, 2017",1016.96,1018.7,1022.67,1014.53,1.69M,-0.31%
"May 19, 2017",1020.13,1011.73,1020.38,1008.11,1.77M,0.83%
"May 18, 2017",1011.71,1020.53,1020.6,1005.92,2.29M,-0.87%
"May 17, 2017",1020.64,1027.17,1027.49,1020.1,2.44M,-0.63%
"May 16, 2017",1027.12,1021.02,1027.77,1018.87,2.59M,0.65%
"May 15, 2017",1020.51,1017.39,1020.75,1016.52,1.91M,0.25%
"May 12, 2017",1017.96,1012.57,1018.36,1012.43,2.00M,0.51%
"May 11, 2017",1012.81,1009.65,1017.44,1009.65,2.94M,0.28%
"May 10, 2017",1010.02,1011.01,1015,1008.34,2.53M,-0.09%
"May 09, 2017",1010.96,1006.66,1013.23,1001.39,4.23M,0.50%
"May 05, 2017",1005.94,1001.87,1005.94,991.33,1.54M,0.42%
"May 04, 2017",1001.75,996.29,1005.08,996.22,2.09M,0.55%
"May 03, 2017",996.29,1002.6,1003.41,996.04,1.81M,-0.57%
"May 02, 2017",1001.98,1008.18,1010.66,1000.75,2.61M,-0.58%
"Apr 28, 2017",1007.87,1002.12,1009.1,1000.99,2.31M,0.57%
"Apr 27, 2017",1002.12,999.16,1004.09,997.79,1.28M,0.34%
"Apr 26, 2017",998.74,993.08,1000.56,990.57,2.65M,0.58%
"Apr 25, 2017",992.98,992.79,994.79,987.66,4.19M,0.05%
"Apr 24, 2017",992.52,977.91,994.95,977.55,2.84M,1.50%
"Apr 21, 2017",977.87,975.14,980.49,974.92,2.47M,0.27%
"Apr 20, 2017",975.19,967.79,975.53,966.58,3.54M,0.79%
"Apr 19, 2017",967.54,967.37,972.07,965.84,3.89M,-0.05%
"Apr 18, 2017",968.06,976.69,980.73,968.06,2.81M,-0.87%
"Apr 13, 2017",976.52,983.6,988.71,973.06,2.10M,-0.72%
"Apr 12, 2017",983.61,992.56,994.14,983.05,7.28M,-0.94%
"Apr 11, 2017",992.95,989.24,997.04,989.24,7.51M,0.42%
"Apr 10, 2017",988.83,984.05,990.04,983.91,3.77M,0.49%
"Apr 07, 2017",984.05,979.99,985.45,978.4,4.20M,0.42%
"Apr 06, 2017",979.97,981.03,981.76,974.58,4.29M,-0.08%
"Apr 05, 2017",980.78,981.46,987.59,980.78,4.24M,-0.03%
"Apr 04, 2017",981.03,985.57,985.89,979.38,2.14M,-0.42%
"Apr 03, 2017",985.2,981.34,986.02,980.66,2.07M,0.41%
"Mar 31, 2017",981.15,983.34,985.21,980.23,3.33M,-0.26%
"Mar 30, 2017",983.67,982.58,985.95,981.98,1.35M,0.10%
"Mar 29, 2017",982.71,983.29,989.11,981.46,2.93M,-0.05%
"Mar 28, 2017",983.22,979.46,987.33,978.73,2.48M,0.38%
"Mar 27, 2017",979.45,983.25,983.77,976.93,1.64M,-0.31%
"Mar 24, 2017",982.53,980.74,985.21,979.78,2.16M,0.18%
"Mar 23, 2017",980.76,979.23,982.46,975.35,1.75M,0.19%
"Mar 22, 2017",978.91,1123.94,1123.94,972.66,2.09M,-0.39%
"Mar 21, 2017",982.72,980.26,987.92,980.26,2.22M,0.30%
"Mar 20, 2017",979.81,980.85,981.5,974.74,1.39M,-0.10%
"Mar 17, 2017",980.79,980.89,985.36,979.46,3.09M,0.00%
"Mar 16, 2017",980.78,979.31,985.39,979.31,2.23M,0.16%
"Mar 15, 2017",979.19,978.65,981.5,976.05,1.91M,0.06%
"Mar 14, 2017",978.59,977.91,981.33,976.98,3.38M,0.07%
"Mar 13, 2017",977.91,972.2,983.94,972.2,1.78M,0.58%
"Mar 10, 2017",972.31,974.35,982.78,972.31,3.86M,-0.17%
"Mar 09, 2017",974.01,972.24,975.79,970.38,2.74M,0.18%
"Mar 08, 2017",972.24,972.11,975.44,969.62,3.74M,0.06%
"Mar 07, 2017",971.7,975.54,978.59,971.45,1.82M,-0.40%
"Mar 06, 2017",975.57,973.55,977.66,972.09,2.04M,0.14%
"Mar 03, 2017",974.23,977.16,979.35,970.25,2.45M,-0.30%
"Mar 02, 2017",977.16,972.17,977.63,969.77,2.37M,0.54%
"Mar 01, 2017",971.95,954.04,972.16,954.04,3.97M,1.89%
"Feb 28, 2017",953.92,958.61,963.36,953.48,6.48M,-0.49%
"Feb 27, 2017",958.61,959.96,962.81,957.25,1.37M,-0.15%
"Feb 24, 2017",960.05,971.98,972.32,957.96,3.37M,-1.25%
"Feb 23, 2017",972.2,972.74,973.87,966.47,4.05M,-0.05%
"Feb 22, 2017",972.72,974.67,978.12,970.32,3.06M,-0.18%
"Feb 21, 2017",974.47,973.44,976.71,971.64,1.81M,0.12%
"Feb 20, 2017",973.32,970.38,976.07,970.38,2.41M,0.34%
"Feb 17, 2017",970.01,971.14,971.82,966.87,3.53M,-0.11%
"Feb 16, 2017",971.08,972.61,973.25,966.62,5.05M,-0.18%
"Feb 15, 2017",972.83,966.55,973.25,966.55,3.90M,0.67%
"Feb 14, 2017",966.32,972.19,972.28,963.83,5.60M,-0.60%
"Feb 13, 2017",972.19,964.48,972.59,961.33,2.93M,0.82%
"Feb 10, 2017",964.31,955.87,964.31,955.02,9.03M,1.14%
"Feb 09, 2017",953.46,955.21,958.76,953.46,2.39M,-0.18%
"Feb 08, 2017",955.21,947.25,960.5,946.46,3.42M,0.84%
"Feb 07, 2017",947.25,943.3,947.25,942.67,11.59M,0.55%
"Feb 06, 2017",942.06,944.12,946.85,942.06,2.53M,-0.20%
"Feb 03, 2017",943.99,941.5,945.44,940.54,2.05M,0.33%
"Feb 02, 2017",940.91,938.56,943.93,938.56,3.41M,0.29%
"Feb 01, 2017",938.23,932.46,940.3,932.46,2.48M,0.62%
"Jan 31, 2017",932.46,930.69,937.23,930.03,2.50M,0.18%
"Jan 30, 2017",930.82,937.06,941.65,930.82,1.67M,-0.65%
"Jan 27, 2017",936.89,938.08,939.7,936.03,3.46M,-0.13%
"Jan 26, 2017",938.08,938.46,945.02,937.86,3.96M,-0.01%
"Jan 25, 2017",938.16,930.24,940.81,930.14,2.90M,0.86%
"Jan 24, 2017",930.13,926.81,930.54,924.86,1.97M,0.36%
"Jan 23, 2017",926.79,929.33,931.74,926.47,1.46M,-0.19%
"Jan 20, 2017",928.53,928.55,933.11,927.25,2.08M,-0.02%
"Jan 19, 2017",928.71,925.99,930.79,924.18,2.36M,0.30%
"Jan 18, 2017",925.93,923.66,928.89,920.62,2.11M,0.29%
"Jan 17, 2017",923.27,927.42,928.48,923.27,1.29M,-0.42%
"Jan 16, 2017",927.14,930.42,931.79,926.21,1.31M,-0.35%
